id,code,parent_id/id,name,user_type/id,type,reconcile
acc_403010111,403010111,acc_4030101,Utilizzo fondi per quote inutilizzate contributi di esercizi precedenti da Regione per quota Progetti di PSN L 662/96,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_403010112,403010112,acc_4030101,Utilizzo fondi per quote inutilizzate contributi di esercizi precedenti da Regione per quota Mutui pre-riforma,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_403010113,403010113,acc_4030101,Utilizzo fondi per quote inutilizzate contributi di esercizi precedenti da Regione per quota Borse studio specializzandi,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_40302,40302,acc_403,Utilizzo fondi per quote inutilizzate contributi di esercizi precedenti da Regione (extra fondo) vincolati,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_4030201,4030201,acc_40302,Utilizzo fondi per quote inutilizzate contributi di esercizi precedenti da Regione (extra fondo) vincolati,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_403020101,403020101,acc_4030201,Utilizzo fondi per quote inutilizzate contributi di esercizi precedenti da Regione (extra fondo) vincolati,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_40303,40303,acc_403,Utilizzo fondi per quote inutilizzate contributi di esercizi precedenti da soggetti pubblici (extra fondo) vincolati,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_4030301,4030301,acc_40303,Utilizzo fondi per quote inutilizzate contributi di esercizi precedenti da soggetti pubblici (extra fondo) vincolati,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_403030101,403030101,acc_4030301,Utilizzo fondi per quote inutilizzate contributi di esercizi precedenti da soggetti pubblici (extra fondo) vincolati,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_40304,40304,acc_403,Utilizzo fondi per quote inutilizzate contributi di esercizi precedenti per ricerca,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_4030401,4030401,acc_40304,Utilizzo fondi per quote inutilizzate contributi di esercizi precedenti per ricerca,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_403040101,403040101,acc_4030401,Utilizzo fondi per quote inutilizzate contributi di esercizi precedenti per ricerca,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_40305,40305,acc_403,Utilizzo fondi per quote inutilizzate contributi vincolati di esercizi precedenti da privati,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_4030501,4030501,acc_40305,Utilizzo fondi per quote inutilizzate contributi vincolati di esercizi precedenti da privati,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_403050101,403050101,acc_4030501,Utilizzo fondi per quote inutilizzate contributi vincolati di esercizi precedenti da privati,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_404,404,acc_4,Ricavi per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_40401,40401,acc_404,Ricavi per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria erogate a soggetti pubblici,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_4040101,4040101,acc_40401,Prestazioni. sanitarie e sociosanitarie a rilevanza sanitaria erogate ad Aziende sanitarie pubbliche della Regione,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_404010101,404010101,acc_4040101,Prestazioni di ricovero - Regione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_404010102,404010102,acc_4040101,Prestazioni di specialistica ambulatoriale - Regione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_404010103,404010103,acc_4040101,Prestazioni di psichiatria residenziale e semiresidenziale - Regione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_404010104,404010104,acc_4040101,Prestazioni di File F - Regione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_404010105,404010105,acc_4040101,"Prestazioni servizi MMG, PLS, Continuità. assistenziale - Regione",l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_404010106,404010106,acc_4040101,Prestazioni servizi farmaceutica convenzionata - Regione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_404010107,404010107,acc_4040101,Prestazioni termali - Regione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_404010108,404010108,acc_4040101,Prestazioni trasporto ambulanze ed elisoccorso - Regione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_404010109,404010109,acc_4040101,Prestazioni servizi di medicina legale - Regione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_404010110,404010110,acc_4040101,Prestazioni di assistenza integrativa - Regione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_404010111,404010111,acc_4040101,Prestazioni di cessione sangue ed emoderivati - Regione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_404010112,404010112,acc_4040101,Altre prestazioni sanitarie e socio-sanitarie a rilevanza sanitaria - Regione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_4040102,4040102,acc_40401,Prestazioni sanitarie e sociosanitarie a rilevanza sanitaria erogate ad altri soggetti pubblici,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_404010201,404010201,acc_4040102,Prestazioni servizi di medicina legale ad altri soggetti pubblici,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_404010202,404010202,acc_4040102,Prestazioni di cessione sangue ed emoderivati ad altri soggetti pubblici,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_404010203,404010203,acc_4040102,Altre prestazioni sanitarie e sociosanitarie a rilevanza sanitaria erogate ad altri soggetti pubblici,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_4040103,4040103,acc_40401,Prestazioni sanitarie e sociosanitarie a rilevanza sanitaria erogate a soggetti pubblici Extraregione,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_404010301,404010301,acc_4040103,Prestazioni di ricovero - Extraregione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_404010302,404010302,acc_4040103,Prestazioni ambulatoriali - Extraregione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_404010303,404010303,acc_4040103,Prestazioni di psichiatria non soggetta a compensazione (residenziale e semiresidenziale) - Extraregione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_404010304,404010304,acc_4040103,Prestazioni di File F - Extraregione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_404010305,404010305,acc_4040103,"Prestazioni servizi MMG, PLS, Continuità assistenziale Extraregione",l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_404010306,404010306,acc_4040103,Prestazioni servizi farmaceutica convenzionata Extraregione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_404010307,404010307,acc_4040103,Prestazioni termali Extraregione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_404010308,404010308,acc_4040103,Prestazioni trasporto ambulanze ed elisoccorso Extraregione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_404010309,404010309,acc_4040103,Prestazioni servizi di medicina legale - Extraregione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_404010310,404010310,acc_4040103,Ricavi per cessione di emocomponenti e cellule staminali Extraregione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_404010311,404010311,acc_4040103,Ricavi per differenziale tariffe TUC,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_404010312,404010312,acc_4040103,Altre prestazioni sanitarie e sociosanitarie a rilevanza sanitaria Extraregione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_404010313,404010313,acc_4040103,Prestazioni di assistenza riabilitativa non soggette a compensazione Extraregione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_404010314,404010314,acc_4040103,Altre prestazioni sanitarie e socio-sanitarie a rilevanza sanitaria non soggette a compensazione Extraregione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_404010315,404010315,acc_4040103,Altre prestazioni sanitarie a rilevanza sanitaria - Mobilità attiva Internazionale,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_40402,40402,acc_404,Ricavi per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria erogate da privati v/residenti Extraregione in compensazione (mobilità attiva),l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_4040201,4040201,acc_40402,Prestazioni di ricovero da privati Extraregione in compensazione (mobilità attiva),l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_404020101,404020101,acc_4040201,Prestazioni di ricovero da privati Extraregione in compensazione (mobilità attiva),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_4040202,4040202,acc_40402,Prestazioni ambulatoriali da privati Extraregione in compensazione (mobilità attiva),l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_404020201,404020201,acc_4040202,Prestazioni ambulatoriali da privati Extraregione in compensazione (mobilità attiva),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_4040203,4040203,acc_40402,Prestazioni di File F da privati Extraregione in compensazione (mobilità attiva),l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_404020301,404020301,acc_4040203,Prestazioni di File F da privati Extraregione in compensazione (mobilità attiva),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_4040204,4040204,acc_40402,Altre prestazioni sanitarie e sociosanitarie a rilevanza sanitaria erogate da privati v/residenti Extraregione in compensazione (mobilità attiva),l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_404020401,404020401,acc_4040204,Altre prestazioni sanitarie e sociosanitarie a rilevanza sanitaria erogate da privati v/residenti Extraregione in compensazione (mobilità attiva),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_40403,40403,acc_404,Ricavi per prestazioni sanitarie e sociosanitarie a rilevanza sanitaria erogate a privati,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_4040301,4040301,acc_40403,Prestazioni sanitarie e sociosanitarie a rilevanza sanitaria erogate a privati,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_404030101,404030101,acc_4040301,"Proventi per rilascio cartelle cliniche, radiografie e certificati",l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_404030102,404030102,acc_4040301,"Proventi per multe, ammende e contravvenzioni di vigili sanitari",l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_404030103,404030103,acc_4040301,Proventi per sanzioni in materia di lavoro,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_404030104,404030104,acc_4040301,Proventi per sanzioni sanità pubblica veterinaria,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_404030105,404030105,acc_4040301,Proventi per sanzioni amministrative,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_404030106,404030106,acc_4040301,Proventi sperimentazioni farmaci e cliniche,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_404030107,404030107,acc_4040301,Proventi per ricerca finalizzata,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_404030108,404030108,acc_4040301,Proventi per servizi di medicina legale,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_404030109,404030109,acc_4040301,Ricavi per somministrazione di vaccini,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_404030110,404030110,acc_4040301,Proventi per prestazioni di medicina sportiva,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_404030111,404030111,acc_4040301,Proventi per maggiorazioni scelta medico specialista,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_404030112,404030112,acc_4040301,Ricavi per Co-payment,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_404030113,404030113,acc_4040301,Altri ricavi per prestazioni sanitarie erogate a soggetti privati,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_40404,40404,acc_404,Ricavi per prestazioni sanitarie erogate in regime di intramoenia,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_4040401,4040401,acc_40404,Prestazioni sanitarie intramoenia - Area ospedaliera,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_404040101,404040101,acc_4040401,Ricavi per prestazioni sanitarie intramoenia - Area ospedaliera,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_4040402,4040402,acc_40404,Prestazioni sanitarie intramoenia - Area specialistica,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_404040201,404040201,acc_4040402,Ricavi per prestazioni sanitarie intramoenia - Area specialistica,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_4040403,4040403,acc_40404,Prestazioni sanitarie intramoenia - Area sanità pubblica,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_404040301,404040301,acc_4040403,Ricavi per prestazioni sanitarie intramoenia - Area sanità pubblica,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_4040404,4040404,acc_40404,"Prestazioni sanitarie intramoenia - Consulenze (ex art. 55 c. 1 lett. c), d) ed ex art. 57-58)",l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_404040401,404040401,acc_4040404,"Ricavi per prestazioni sanitarie intramoenia - Consulenze (ex art. 55 c. 1 lett. c), d) ed ex art. 57-58)",l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_4040405,4040405,acc_40404,"Prestazioni sanitarie intramoenia - Consulenze (ex art. 55 c. 1 lett. c), d) ed ex art. 57-58) (Aziende sanitarie pubbliche della Regione)",l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_404040501,404040501,acc_4040405,"Ricavi per prestazioni sanitarie intramoenia - Consulenze (ex art. 55 c. 1 lett. c), d) ed ex art. 57-58) (Aziende sanitarie pubbliche della Regione)",l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_4040406,4040406,acc_40404,Prestazioni sanitarie intramoenia - Altro,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_404040601,404040601,acc_4040406,Ricavi per prestazioni sanitarie intramoenia - Altro,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_4040407,4040407,acc_40404,Prestazioni sanitarie intramoenia - Altro (Aziende sanitarie pubbliche della Regione),l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_404040701,404040701,acc_4040407,Ricavi per prestazioni sanitarie intramoenia - Altro (Aziende sanitarie pubbliche della Regione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_405,405,acc_4,"Concorsi, recuperi e rimborsi",l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_40501,40501,acc_405,Rimborsi assicurativi,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_4050101,4050101,acc_40501,Rimborsi assicurativi,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_405010101,405010101,acc_4050101,Rimborsi assicurativi,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_40502,40502,acc_405,"Concorsi, recuperi e rimborsi da Regione",l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_4050201,4050201,acc_40502,Rimborso degli oneri stipendiali del personale dell'azienda in posizione di comando presso la Regione,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_405020101,405020101,acc_4050201,Rimborso degli oneri stipendiali del personale dell'azienda in posizione di comando presso la Regione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_4050202,4050202,acc_40502,"Altri concorsi, recuperi e rimborsi da parte della Regione",l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_405020201,405020201,acc_4050202,"Altri concorsi, recuperi e rimborsi da parte della Regione",l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_40503,40503,acc_405,"Concorsi, recuperi e rimborsi da Aziende sanitarie pubbliche della Regione",l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_4050301,4050301,acc_40503,Rimborso degli oneri stipendiali del personale dipendente dell'azienda in posizione di comando presso Aziende sanitarie pubbliche della Regione,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_405030101,405030101,acc_4050301,Rimborso degli oneri stipendiali del personale dipendente dell'azienda in posizione di comando presso Aziende sanitarie pubbliche della Regione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_4050302,4050302,acc_40503,Rimborsi per acquisto beni da parte di Aziende sanitarie pubbliche della Regione,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_405030201,405030201,acc_4050302,Rimborsi per acquisto medicinali in DPC da parte di Aziende Sanitarie pubbliche della Regione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_405030202,405030202,acc_4050302,Altri rimborsi per acquisto beni da parte di Aziende sanitarie pubbliche della Regione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_4050303,4050303,acc_40503,"Altri concorsi, recuperi e rimborsi da parte di Aziende sanitarie pubbliche della Regione",l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_405030301,405030301,acc_4050303,"Altri concorsi, recuperi e rimborsi da parte di Aziende sanitarie pubbliche della Regione",l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_40504,40504,acc_405,"Concorsi, recuperi e rimborsi da altri soggetti pubblici",l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_4050401,4050401,acc_40504,Rimborso degli oneri stipendiali del personale dipendente dell'azienda in posizione di comando presso altri soggetti pubblici,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_405040101,405040101,acc_4050401,Rimborso degli oneri stipendiali del personale dipendente dell'azienda in posizione di comando presso altri soggetti pubblici,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_4050402,4050402,acc_40504,Rimborsi per acquisto beni da parte di altri soggetti pubblici,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_405040201,405040201,acc_4050402,Rimborsi per acquisto beni da parte di altri soggetti pubblici,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_4050403,4050403,acc_40504,"Altri concorsi, recuperi e rimborsi da parte di altri soggetti pubblici",l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_405040301,405040301,acc_4050403,"Altri concorsi, recuperi e rimborsi da parte di altri soggetti pubblici",l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_40505,40505,acc_405,"Concorsi, recuperi e rimborsi da privati",l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_4050501,4050501,acc_40505,Rimborso da aziende farmaceutiche per Pay back,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_405050101,405050101,acc_4050501,Pay-back per il superamento del tetto della spesa farmaceutica territoriale,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_405050102,405050102,acc_4050501,Pay-back per il superamento del tetto della spesa farmaceutica ospedaliera,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_405050103,405050103,acc_4050501,Ulteriore Pay-back,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_4050502,4050502,acc_40505,"Altri concorsi, recuperi e rimborsi da privati",l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_405050201,405050201,acc_4050502,"Altri concorsi, recuperi e rimborsi da privati",l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_406,406,acc_4,Compartecipazione alla spesa per prestazioni sanitarie (Ticket),l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_40601,40601,acc_406,Compartecipazione alla spesa per prestazioni sanitarie - Ticket sulle prestazioni di specialistica ambulatoriale,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_4060101,4060101,acc_40601,Compartecipazione alla spesa per prestazioni sanitarie - Ticket sulle prestazioni di specialistica ambulatoriale,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_406010101,406010101,acc_4060101,Compartecipazione alla spesa per prestazioni sanitarie - Ticket sulle prestazioni per visite specialistiche,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_406010102,406010102,acc_4060101,Compartecipazione alla spesa per prestazioni sanitarie - Ticket sulle prestazioni per diagnostica strumentale,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_406010103,406010103,acc_4060101,Compartecipazione alla spesa per prestazioni sanitarie - Ticket sulle prestazioni per analisi di laboratorio,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_40602,40602,acc_406,Compartecipazione alla spesa per prestazioni sanitarie - Ticket sul pronto soccorso,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_4060201,4060201,acc_40602,Compartecipazione alla spesa per prestazioni sanitarie - Ticket sul pronto soccorso,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_406020101,406020101,acc_4060201,Compartecipazione alla spesa per prestazioni sanitarie - Ticket sul pronto soccorso,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_40603,40603,acc_406,Compartecipazione alla spesa per prestazioni sanitarie (Ticket) - Altro,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_4060301,4060301,acc_40603,Compartecipazione alla spesa per prestazioni sanitarie (Ticket) - Altro,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_406030101,406030101,acc_4060301,Compartecipazione alla spesa per prestazioni sanitarie (Ticket) - Altro,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_407,407,acc_4,Quota contributi c/capitale imputata all'esercizio,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_40701,40701,acc_407,Quota imputata all'esercizio dei finanziamenti per investimenti dallo Stato,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_4070101,4070101,acc_40701,Quota imputata all'esercizio dei finanziamenti per investimenti dallo Stato,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_407010101,407010101,acc_4070101,Quota imputata all'esercizio dei finanziamenti per investimenti dallo Stato,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_40702,40702,acc_407,Quota imputata all'esercizio dei finanziamenti per investimenti da Regione,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_4070201,4070201,acc_40702,Quota imputata all'esercizio dei finanziamenti per investimenti da Regione,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_407020101,407020101,acc_4070201,Quota imputata all'esercizio dei finanziamenti per investimenti da Regione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_40703,40703,acc_407,Quota imputata all'esercizio dei finanziamenti per beni di prima dotazione,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_4070301,4070301,acc_40703,Quota imputata all'esercizio dei finanziamenti per beni di prima dotazione,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_407030101,407030101,acc_4070301,Quota imputata all'esercizio dei finanziamenti per beni di prima dotazione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_40704,40704,acc_407,Quota imputata all'esercizio dei contributi in c/esercizio FSR destinati ad investimenti,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_4070401,4070401,acc_40704,Quota imputata all'esercizio dei contributi in c/esercizio FSR destinati ad investimenti,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_407040101,407040101,acc_4070401,Quota imputata all'esercizio dei contributi in c/esercizio FSR destinati ad investimenti,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_40705,40705,acc_407,Quota imputata all'esercizio degli altri contributi in c/esercizio destinati ad investimenti,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_4070501,4070501,acc_40705,Quota imputata all'esercizio degli altri contributi in c/esercizio destinati ad investimenti,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_407050101,407050101,acc_4070501,Quota imputata all'esercizio degli altri contributi in c/esercizio destinati ad investimenti,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_40706,40706,acc_407,Quota imputata all'esercizio di altre poste del patrimonio netto,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_4070601,4070601,acc_40706,Quota imputata all'esercizio di altre poste del patrimonio netto,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_407060101,407060101,acc_4070601,Quota imputata all'esercizio di altre poste del patrimonio netto,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_408,408,acc_4,Incrementi delle immobilizzazioni per lavori interni,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_40801,40801,acc_408,Incrementi delle immobilizzazioni per lavori interni,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_4080101,4080101,acc_40801,Incrementi delle immobilizzazioni per lavori interni,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_408010101,408010101,acc_4080101,Incrementi delle immobilizzazioni immateriali per lavori interni,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_408010102,408010102,acc_4080101,Incrementi delle immobilizzazioni materiali per lavori interni,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_409,409,acc_4,Altri ricavi e proventi,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_40901,40901,acc_409,Ricavi per prestazioni non sanitarie,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_4090101,4090101,acc_40901,Ricavi per prestazioni non sanitarie,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_409010101,409010101,acc_4090101,Ricavi per consulenze in applicazione della normativa in materia di sicurezza nei luoghi di lavoro,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_409010102,409010102,acc_4090101,"Ricavi per consulenze, certificazioni e attestazioni non sanitarie",l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_409010103,409010103,acc_4090101,Ricavi per maggior confort alberghiero,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_409010104,409010104,acc_4090101,Ricavi per pareri comitato etico su proposte di sperimentazioni cliniche e farmacologiche,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_409010105,409010105,acc_4090101,Altri ricavi per prestazioni non sanitarie,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
acc_40902,40902,acc_409,Fitti attivi ed altri proventi da attività immobiliari,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_4090201,4090201,acc_40902,Fitti attivi ed altri proventi da attività immobiliari,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE
acc_409020101,409020101,acc_4090201,Affitti attivi per immobili ad uso commerciale,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE
