id,code,parent_id/id,name,user_type/id,type,reconcile,child_consol_ids
acc_reg_501010101,501010101,acc_reg_5010101,Medicinali - con AIC,account.data_account_type_view,view,FALSE,BA0040
acc_reg_50101010101,50101010101,acc_reg_501010101,Medicinali - con AIC,account.data_account_type_expense,other,FALSE,
acc_reg_501010102,501010102,acc_reg_5010101,Medicinali  ed emoderivati in DPC - con AIC,account.data_account_type_view,view,FALSE,BA0040
acc_reg_50101010202,50101010202,acc_reg_501010102,Medicinali  ed emoderivati in DPC - con AIC,account.data_account_type_expense,other,FALSE,
acc_reg_501010103,501010103,acc_reg_5010101,Radiofarmaci - con AIC,account.data_account_type_view,view,FALSE,BA0040
acc_reg_50101010303,50101010303,acc_reg_501010103,Radiofarmaci - con AIC,account.data_account_type_expense,other,FALSE,
acc_reg_501010104,501010104,acc_reg_5010101,Stupefacenti - con AIC,account.data_account_type_view,view,FALSE,BA0040
acc_reg_50101010404,50101010404,acc_reg_501010104,Stupefacenti - con AIC,account.data_account_type_expense,other,FALSE,
acc_reg_501010105,501010105,acc_reg_5010101,Soluzioni fisiologiche - con AIC,account.data_account_type_view,view,FALSE,BA0040
acc_reg_50101010505,50101010505,acc_reg_501010105,Soluzioni fisiologiche - con AIC,account.data_account_type_expense,other,FALSE,
acc_reg_501010106,501010106,acc_reg_5010101,Ossigeno - con AIC,account.data_account_type_view,view,FALSE,BA0040
acc_reg_50101010606,50101010606,acc_reg_501010106,Ossigeno - con AIC,account.data_account_type_expense,other,FALSE,
acc_reg_501010107,501010107,acc_reg_5010101,Altri gas medicali - con AIC,account.data_account_type_view,view,FALSE,BA0040
acc_reg_50101010707,50101010707,acc_reg_501010107,Altri gas medicali - con AIC,account.data_account_type_expense,other,FALSE,
acc_reg_501010108,501010108,acc_reg_5010101,Alimenti per nutrizione artificiale - con AIC,account.data_account_type_view,view,FALSE,BA0040
acc_reg_50101010808,50101010808,acc_reg_501010108,Alimenti per nutrizione artificiale - con AIC,account.data_account_type_expense,other,FALSE,
acc_reg_501010109,501010109,acc_reg_5010101,Antisettici - con AIC,account.data_account_type_view,view,FALSE,BA0040
acc_reg_50101010909,50101010909,acc_reg_501010109,Antisettici - con AIC,account.data_account_type_expense,other,FALSE,
acc_reg_501010110,501010110,acc_reg_5010101,Altri emoderivati - con AIC,account.data_account_type_view,view,FALSE,BA0040
acc_reg_50101011010,50101011010,acc_reg_501010110,Altri emoderivati - con AIC,account.data_account_type_expense,other,FALSE,
acc_reg_501010111,501010111,acc_reg_5010101,Immunoglobuline - con AIC,account.data_account_type_view,view,FALSE,BA0040
acc_reg_50101011111,50101011111,acc_reg_501010111,Immunoglobuline - con AIC,account.data_account_type_expense,other,FALSE,
acc_reg_501010112,501010112,acc_reg_5010101,Mezzi di contrasto per radiologia con AIC,account.data_account_type_view,view,FALSE,BA0040
acc_reg_50101011212,50101011212,acc_reg_501010112,Mezzi di contrasto per radiologia con AIC,account.data_account_type_expense,other,FALSE,
acc_reg_501010113,501010113,acc_reg_5010101,Medicinali Esteri - senza AIC,account.data_account_type_view,view,FALSE,BA0050
acc_reg_50101011313,50101011313,acc_reg_501010113,Medicinali Esteri - senza AIC,account.data_account_type_expense,other,FALSE,
acc_reg_501010114,501010114,acc_reg_5010101,Altri Medicinali - senza AIC,account.data_account_type_view,view,FALSE,BA0050
acc_reg_50101011414,50101011414,acc_reg_501010114,Altri Medicinali - senza AIC,account.data_account_type_expense,other,FALSE,
acc_reg_501010115,501010115,acc_reg_5010101,Radiofarmaci - senza AIC,account.data_account_type_view,view,FALSE,BA0050
acc_reg_50101011515,50101011515,acc_reg_501010115,Radiofarmaci - senza AIC,account.data_account_type_expense,other,FALSE,
acc_reg_501010116,501010116,acc_reg_5010101,Stupefacenti - senza AIC,account.data_account_type_view,view,FALSE,BA0050
acc_reg_50101011616,50101011616,acc_reg_501010116,Stupefacenti - senza AIC,account.data_account_type_expense,other,FALSE,
acc_reg_501010117,501010117,acc_reg_5010101,Soluzione fisiologiche - senza AIC,account.data_account_type_view,view,FALSE,BA0050
acc_reg_50101011717,50101011717,acc_reg_501010117,Soluzione fisiologiche - senza AIC,account.data_account_type_expense,other,FALSE,
acc_reg_501010118,501010118,acc_reg_5010101,Altri gas medicali - senza AIC,account.data_account_type_view,view,FALSE,BA0050
acc_reg_50101011818,50101011818,acc_reg_501010118,Altri gas medicali - senza AIC,account.data_account_type_expense,other,FALSE,
acc_reg_501010119,501010119,acc_reg_5010101,Azoto liquido - senza AIC,account.data_account_type_view,view,FALSE,BA0050
acc_reg_50101011919,50101011919,acc_reg_501010119,Azoto liquido - senza AIC,account.data_account_type_expense,other,FALSE,
acc_reg_501010120,501010120,acc_reg_5010101,Prodotti galenici - senza AIC,account.data_account_type_view,view,FALSE,BA0050
acc_reg_50101012020,50101012020,acc_reg_501010120,Prodotti galenici - senza AIC,account.data_account_type_expense,other,FALSE,
acc_reg_501010121,501010121,acc_reg_5010101,Emoderivati di produzione regionale,account.data_account_type_view,view,FALSE,BA0060
acc_reg_50101012121,50101012121,acc_reg_501010121,Emoderivati di produzione regionale,account.data_account_type_expense,other,FALSE,
acc_reg_5010102,5010102,acc_reg_50101,Sangue ed emocomponenti,account.data_account_type_view,view,FALSE,
acc_reg_501010201,501010201,acc_reg_5010102,da pubblico (Aziende sanitarie pubbliche della Regione) - Sangue - Mobilità intraregionale,account.data_account_type_view,view,FALSE,BA0080
acc_reg_50101020101,50101020101,acc_reg_501010201,da pubblico (Aziende sanitarie pubbliche della Regione) - Sangue - Mobilità intraregionale,account.data_account_type_expense,other,FALSE,
acc_reg_501010202,501010202,acc_reg_5010102,da pubblico (Aziende sanitarie pubbliche della Regione) - Plasma - Mobilità intraregionale,account.data_account_type_view,view,FALSE,BA0080
acc_reg_50101020202,50101020202,acc_reg_501010202,da pubblico (Aziende sanitarie pubbliche della Regione) - Plasma - Mobilità intraregionale,account.data_account_type_expense,other,FALSE,
acc_reg_501010203,501010203,acc_reg_5010102,da pubblico (Aziende sanitarie pubbliche extra Regione) - Sangue - Mobilità extraregionale,account.data_account_type_view,view,FALSE,BA0090
acc_reg_50101020303,50101020303,acc_reg_501010203,da pubblico (Aziende sanitarie pubbliche extra Regione) - Sangue - Mobilità extraregionale,account.data_account_type_expense,other,FALSE,
acc_reg_501010204,501010204,acc_reg_5010102,da pubblico (Aziende sanitarie pubbliche extra Regione) - Plasma - Mobilità extraregionale,account.data_account_type_view,view,FALSE,BA0090
acc_reg_50101020404,50101020404,acc_reg_501010204,da pubblico (Aziende sanitarie pubbliche extra Regione) - Plasma - Mobilità extraregionale,account.data_account_type_expense,other,FALSE,
acc_reg_501010205,501010205,acc_reg_5010102,da altri soggetti - Sangue,account.data_account_type_view,view,FALSE,BA0100
acc_reg_50101020505,50101020505,acc_reg_501010205,da altri soggetti - Sangue,account.data_account_type_expense,other,FALSE,
acc_reg_501010206,501010206,acc_reg_5010102,da altri soggetti - Plasma,account.data_account_type_view,view,FALSE,BA0100
acc_reg_50101020606,50101020606,acc_reg_501010206,da altri soggetti - Plasma,account.data_account_type_expense,other,FALSE,
acc_reg_5010103,5010103,acc_reg_50101,Dispositivi medici,account.data_account_type_view,view,FALSE,
acc_reg_501010301,501010301,acc_reg_5010103,Pellicole radiografiche,account.data_account_type_view,view,FALSE,BA0220
acc_reg_50101030101,50101030101,acc_reg_501010301,Pellicole radiografiche,account.data_account_type_expense,other,FALSE,
acc_reg_501010302,501010302,acc_reg_5010103,Carta per apparecchi elettromedicali,account.data_account_type_view,view,FALSE,BA0220
acc_reg_50101030202,50101030202,acc_reg_501010302,Carta per apparecchi elettromedicali,account.data_account_type_expense,other,FALSE,
acc_reg_501010303,501010303,acc_reg_5010103,Radioisotopi e annessi,account.data_account_type_view,view,FALSE,BA0220
acc_reg_50101030303,50101030303,acc_reg_501010303,Radioisotopi e annessi,account.data_account_type_expense,other,FALSE,
acc_reg_501010304,501010304,acc_reg_5010103,Materiali di consumo non specifici per strumentazione diagnostica - altri,account.data_account_type_view,view,FALSE,BA0220
acc_reg_50101030404,50101030404,acc_reg_501010304,Materiali di consumo non specifici per strumentazione diagnostica - altri,account.data_account_type_expense,other,FALSE,
acc_reg_501010305,501010305,acc_reg_5010103,Altro materiale di radiografia,account.data_account_type_view,view,FALSE,BA0220
acc_reg_50101030505,50101030505,acc_reg_501010305,Altro materiale di radiografia,account.data_account_type_expense,other,FALSE,
acc_reg_501010306,501010306,acc_reg_5010103,Materiale per sterilizzazione,account.data_account_type_view,view,FALSE,BA0220
acc_reg_50101030606,50101030606,acc_reg_501010306,Materiale per sterilizzazione,account.data_account_type_expense,other,FALSE,
acc_reg_501010307,501010307,acc_reg_5010103,Disinfettanti ad uso umano e antisettici,account.data_account_type_view,view,FALSE,BA0220
acc_reg_50101030707,50101030707,acc_reg_501010307,Disinfettanti ad uso umano e antisettici,account.data_account_type_expense,other,FALSE,
acc_reg_501010308,501010308,acc_reg_5010103,Strumentario chirurgico non costituito da immobilizzazioni,account.data_account_type_view,view,FALSE,BA0220
acc_reg_50101030808,50101030808,acc_reg_501010308,Strumentario chirurgico non costituito da immobilizzazioni,account.data_account_type_expense,other,FALSE,
acc_reg_501010309,501010309,acc_reg_5010103,Protesi,account.data_account_type_view,view,FALSE,BA0220
acc_reg_50101030909,50101030909,acc_reg_501010309,Protesi,account.data_account_type_expense,other,FALSE,
acc_reg_501010310,501010310,acc_reg_5010103,Supporti e ausili tecnici per persone disabili,account.data_account_type_view,view,FALSE,BA0220
acc_reg_50101031010,50101031010,acc_reg_501010310,Supporti e ausili tecnici per persone disabili,account.data_account_type_expense,other,FALSE,
acc_reg_501010311,501010311,acc_reg_5010103,Dispositivi medici monouso,account.data_account_type_view,view,FALSE,BA0220
acc_reg_50101031111,50101031111,acc_reg_501010311,Dispositivi medici monouso,account.data_account_type_expense,other,FALSE,
acc_reg_501010312,501010312,acc_reg_5010103,Valvole e filtri per emodinamica,account.data_account_type_view,view,FALSE,BA0220
acc_reg_50101031212,50101031212,acc_reg_501010312,Valvole e filtri per emodinamica,account.data_account_type_expense,other,FALSE,
acc_reg_501010313,501010313,acc_reg_5010103,Materiali per dialisi,account.data_account_type_view,view,FALSE,BA0220
acc_reg_50101031313,50101031313,acc_reg_501010313,Materiali per dialisi,account.data_account_type_expense,other,FALSE,
acc_reg_501010314,501010314,acc_reg_5010103,Materiale sanitario non sterile,account.data_account_type_view,view,FALSE,BA0220
acc_reg_50101031414,50101031414,acc_reg_501010314,Materiale sanitario non sterile,account.data_account_type_expense,other,FALSE,
acc_reg_501010315,501010315,acc_reg_5010103,Pace-maker,account.data_account_type_view,view,FALSE,BA0230
acc_reg_50101031515,50101031515,acc_reg_501010315,Pace-maker,account.data_account_type_expense,other,FALSE,
acc_reg_501010316,501010316,acc_reg_5010103,Defibrillatori impiantabili,account.data_account_type_view,view,FALSE,BA0230
acc_reg_50101031616,50101031616,acc_reg_501010316,Defibrillatori impiantabili,account.data_account_type_expense,other,FALSE,
acc_reg_501010317,501010317,acc_reg_5010103,Reagenti,account.data_account_type_view,view,FALSE,BA0240
acc_reg_50101031717,50101031717,acc_reg_501010317,Reagenti,account.data_account_type_expense,other,FALSE,
acc_reg_501010318,501010318,acc_reg_5010103,Materiale per indagini istologiche,account.data_account_type_view,view,FALSE,BA0240
acc_reg_50101031818,50101031818,acc_reg_501010318,Materiale per indagini istologiche,account.data_account_type_expense,other,FALSE,
acc_reg_501010319,501010319,acc_reg_5010103,"Radioisotopi e annessi, in vitro",account.data_account_type_view,view,FALSE,BA0240
acc_reg_50101031919,50101031919,acc_reg_501010319,"Radioisotopi e annessi, in vitro",account.data_account_type_expense,other,FALSE,
acc_reg_501010320,501010320,acc_reg_5010103,Materiali diagnostici,account.data_account_type_view,view,FALSE,BA0240
acc_reg_50101032020,50101032020,acc_reg_501010320,Materiali diagnostici,account.data_account_type_expense,other,FALSE,
acc_reg_501010321,501010321,acc_reg_5010103,Altro materiale per indagini cliniche di laboratorio,account.data_account_type_view,view,FALSE,BA0240
acc_reg_50101032121,50101032121,acc_reg_501010321,Altro materiale per indagini cliniche di laboratorio,account.data_account_type_expense,other,FALSE,
acc_reg_5010104,5010104,acc_reg_50101,Prodotti dietetici,account.data_account_type_view,view,FALSE,
acc_reg_501010401,501010401,acc_reg_5010104,Prodotti dietetici,account.data_account_type_view,view,FALSE,BA0250
acc_reg_50101040101,50101040101,acc_reg_501010401,Prodotti dietetici,account.data_account_type_expense,other,FALSE,
acc_reg_5010105,5010105,acc_reg_50101,Materiali per la profilassi (vaccini),account.data_account_type_view,view,FALSE,
acc_reg_501010501,501010501,acc_reg_5010105,Sieri,account.data_account_type_view,view,FALSE,BA0260
acc_reg_50101050101,50101050101,acc_reg_501010501,Sieri,account.data_account_type_expense,other,FALSE,
acc_reg_501010502,501010502,acc_reg_5010105,Vaccini obbligatori,account.data_account_type_view,view,FALSE,BA0260
acc_reg_50101050202,50101050202,acc_reg_501010502,Vaccini obbligatori,account.data_account_type_expense,other,FALSE,
acc_reg_501010503,501010503,acc_reg_5010105,Altri vaccini,account.data_account_type_view,view,FALSE,BA0260
acc_reg_50101050303,50101050303,acc_reg_501010503,Altri vaccini,account.data_account_type_expense,other,FALSE,
acc_reg_5010106,5010106,acc_reg_50101,Prodotti chimici,account.data_account_type_view,view,FALSE,
acc_reg_501010601,501010601,acc_reg_5010106,Prodotti chimici,account.data_account_type_view,view,FALSE,BA0270
acc_reg_50101060101,50101060101,acc_reg_501010601,Prodotti chimici,account.data_account_type_expense,other,FALSE,
acc_reg_5010107,5010107,acc_reg_50101,Materiali e prodotti per uso veterinario,account.data_account_type_view,view,FALSE,
acc_reg_501010701,501010701,acc_reg_5010107,Medicinali ad uso veterinario,account.data_account_type_view,view,FALSE,BA0280
acc_reg_50101070101,50101070101,acc_reg_501010701,Medicinali ad uso veterinario,account.data_account_type_expense,other,FALSE,
acc_reg_501010702,501010702,acc_reg_5010107,Disinfettanti ad uso veterinario,account.data_account_type_view,view,FALSE,BA0280
acc_reg_50101070202,50101070202,acc_reg_501010702,Disinfettanti ad uso veterinario,account.data_account_type_expense,other,FALSE,
acc_reg_501010703,501010703,acc_reg_5010107,Materiali chirurgici ad uso veterinario,account.data_account_type_view,view,FALSE,BA0280
acc_reg_50101070303,50101070303,acc_reg_501010703,Materiali chirurgici ad uso veterinario,account.data_account_type_expense,other,FALSE,
acc_reg_501010704,501010704,acc_reg_5010107,Materiali sanitari ad uso veterinario,account.data_account_type_view,view,FALSE,BA0280
acc_reg_50101070404,50101070404,acc_reg_501010704,Materiali sanitari ad uso veterinario,account.data_account_type_expense,other,FALSE,
acc_reg_501010705,501010705,acc_reg_5010107,Materiali diagnostici ad uso veterinario,account.data_account_type_view,view,FALSE,BA0280
acc_reg_50101070505,50101070505,acc_reg_501010705,Materiali diagnostici ad uso veterinario,account.data_account_type_expense,other,FALSE,
acc_reg_501010706,501010706,acc_reg_5010107,Mangimi ad uso zootecnico,account.data_account_type_view,view,FALSE,BA0280
acc_reg_50101070606,50101070606,acc_reg_501010706,Mangimi ad uso zootecnico,account.data_account_type_expense,other,FALSE,
acc_reg_501010707,501010707,acc_reg_5010107,Marche auricolari,account.data_account_type_view,view,FALSE,BA0280
acc_reg_50101070707,50101070707,acc_reg_501010707,Marche auricolari,account.data_account_type_expense,other,FALSE,
acc_reg_501010708,501010708,acc_reg_5010107,Disinfestanti,account.data_account_type_view,view,FALSE,BA0280
acc_reg_50101070808,50101070808,acc_reg_501010708,Disinfestanti,account.data_account_type_expense,other,FALSE,
acc_reg_5010108,5010108,acc_reg_50101,Altri beni e prodotti sanitari,account.data_account_type_view,view,FALSE,
acc_reg_501010801,501010801,acc_reg_5010108,Vetrerie e materiale plastico per laboratorio,account.data_account_type_view,view,FALSE,BA0290
acc_reg_50101080101,50101080101,acc_reg_501010801,Vetrerie e materiale plastico per laboratorio,account.data_account_type_expense,other,FALSE,
acc_reg_501010802,501010802,acc_reg_5010108,Prodotti per uso generico di laboratorio,account.data_account_type_view,view,FALSE,BA0290
acc_reg_50101080202,50101080202,acc_reg_501010802,Prodotti per uso generico di laboratorio,account.data_account_type_expense,other,FALSE,
acc_reg_501010803,501010803,acc_reg_5010108,Soluzioni per emodialisi,account.data_account_type_view,view,FALSE,BA0290
acc_reg_50101080303,50101080303,acc_reg_501010803,Soluzioni per emodialisi,account.data_account_type_expense,other,FALSE,
acc_reg_501010804,501010804,acc_reg_5010108,Altri beni e prodotti sanitari,account.data_account_type_view,view,FALSE,BA0290
acc_reg_50101080404,50101080404,acc_reg_501010804,Altri beni e prodotti sanitari,account.data_account_type_expense,other,FALSE,
acc_reg_5010109,5010109,acc_reg_50101,Beni e prodotti sanitari da Aziende sanitarie pubbliche della Regione,account.data_account_type_view,view,FALSE,
acc_reg_501010901,501010901,acc_reg_5010109,Medicinali in DPC da Aziende Sanitarie pubbliche della Regione,account.data_account_type_view,view,FALSE,BA0300
acc_reg_50101090101,50101090101,acc_reg_501010901,Medicinali in DPC da Aziende Sanitarie pubbliche della Regione,account.data_account_type_expense,other,FALSE,
acc_reg_501010902,501010902,acc_reg_5010109,Altri Beni e prodotti sanitari da Aziende sanitarie pubbliche della Regione,account.data_account_type_view,view,FALSE,BA0300
acc_reg_50101090202,50101090202,acc_reg_501010902,Altri Beni e prodotti sanitari da Aziende sanitarie pubbliche della Regione,account.data_account_type_expense,other,FALSE,
acc_reg_50102,50102,acc_reg_501,Acquisti di beni non sanitari,account.data_account_type_view,view,FALSE,
acc_reg_5010201,5010201,acc_reg_50102,Acquisti di beni non sanitari,account.data_account_type_view,view,FALSE,
acc_reg_501020101,501020101,acc_reg_5010201,Prodotti alimentari,account.data_account_type_view,view,FALSE,BA0320
acc_reg_50102010101,50102010101,acc_reg_501020101,Prodotti alimentari,account.data_account_type_expense,other,FALSE,
acc_reg_501020102,501020102,acc_reg_5010201,"Materiali di guardaroba, di pulizia e di convivenza in genere",account.data_account_type_view,view,FALSE,BA0330
acc_reg_50102010202,50102010202,acc_reg_501020102,"Materiali di guardaroba, di pulizia e di convivenza in genere",account.data_account_type_expense,other,FALSE,
acc_reg_501020103,501020103,acc_reg_5010201,"Combustibili, carburanti e lubrificanti",account.data_account_type_view,view,FALSE,BA0340
acc_reg_50102010303,50102010303,acc_reg_501020103,"Combustibili, carburanti e lubrificanti",account.data_account_type_expense,other,FALSE,
acc_reg_501020104,501020104,acc_reg_5010201,Supporti informatici,account.data_account_type_view,view,FALSE,BA0350
acc_reg_50102010404,50102010404,acc_reg_501020104,Supporti informatici,account.data_account_type_expense,other,FALSE,
acc_reg_501020105,501020105,acc_reg_5010201,Cancelleria e stampati,account.data_account_type_view,view,FALSE,BA0350
acc_reg_50102010505,50102010505,acc_reg_501020105,Cancelleria e stampati,account.data_account_type_expense,other,FALSE,
acc_reg_501020106,501020106,acc_reg_5010201,Materiale per la manutenzione,account.data_account_type_view,view,FALSE,BA0360
acc_reg_50102010606,50102010606,acc_reg_501020106,Materiale per la manutenzione,account.data_account_type_expense,other,FALSE,
acc_reg_501020107,501020107,acc_reg_5010201,Altri beni e prodotti non sanitari,account.data_account_type_view,view,FALSE,BA0370
acc_reg_50102010707,50102010707,acc_reg_501020107,Altri beni e prodotti non sanitari,account.data_account_type_expense,other,FALSE,
acc_reg_501020108,501020108,acc_reg_5010201,Beni e prodotti non sanitari da Aziende sanitarie pubbliche della Regione,account.data_account_type_view,view,FALSE,BA0380
acc_reg_50102010808,50102010808,acc_reg_501020108,Beni e prodotti non sanitari da Aziende sanitarie pubbliche della Regione,account.data_account_type_expense,other,FALSE,
acc_reg_502,502,acc_reg_5,Acquisti di servizi,account.data_account_type_view,view,FALSE,
acc_reg_50201,50201,acc_reg_502,Acquisti servizi sanitari,account.data_account_type_view,view,FALSE,
acc_reg_5020101,5020101,acc_reg_50201,Acquisti servizi sanitari per medicina di base,account.data_account_type_view,view,FALSE,
acc_reg_502010101,502010101,acc_reg_5020101,Costi per assistenza MMG,account.data_account_type_view,view,FALSE,BA0430
acc_reg_50201010101,50201010101,acc_reg_502010101,Costi per assistenza MMG,account.data_account_type_expense,other,FALSE,
acc_reg_502010102,502010102,acc_reg_5020101,Costi per assistenza PLS,account.data_account_type_view,view,FALSE,BA0440
acc_reg_50201010202,50201010202,acc_reg_502010102,Costi per assistenza PLS,account.data_account_type_expense,other,FALSE,
acc_reg_502010103,502010103,acc_reg_5020101,Costi per assistenza Continuità assistenziale,account.data_account_type_view,view,FALSE,BA0450
acc_reg_50201010303,50201010303,acc_reg_502010103,Costi per assistenza Continuità assistenziale,account.data_account_type_expense,other,FALSE,
acc_reg_502010104,502010104,acc_reg_5020101,"Altro (medicina dei servizi, psicologi, medici 118, ecc)",account.data_account_type_view,view,FALSE,BA0460
acc_reg_50201010404,50201010404,acc_reg_502010104,"Altro (medicina dei servizi, psicologi, medici 118, ecc)",account.data_account_type_expense,other,FALSE,
acc_reg_502010105,502010105,acc_reg_5020101,Acquisti per Medicina di Base da pubblico (Aziende sanitarie pubbliche della Regione) - Mobilità intraregionale,account.data_account_type_view,view,FALSE,BA0470
acc_reg_50201010505,50201010505,acc_reg_502010105,Acquisti per Medicina di Base da pubblico (Aziende sanitarie pubbliche della Regione) - Mobilità intraregionale,account.data_account_type_expense,other,FALSE,
acc_reg_502010106,502010106,acc_reg_5020101,Acquisti per Medicina di Base da pubblico (Aziende sanitarie pubbliche Extraregione) - Mobilità extraregionale,account.data_account_type_view,view,FALSE,BA0480
acc_reg_50201010606,50201010606,acc_reg_502010106,Acquisti per Medicina di Base da pubblico (Aziende sanitarie pubbliche Extraregione) - Mobilità extraregionale,account.data_account_type_expense,other,FALSE,
acc_reg_5020102,5020102,acc_reg_50201,Acquisti servizi sanitari per farmaceutica,account.data_account_type_view,view,FALSE,
acc_reg_502010201,502010201,acc_reg_5020102,Acquisti per Farmaceutica da convenzione,account.data_account_type_view,view,FALSE,BA0500
acc_reg_50201020101,50201020101,acc_reg_502010201,Acquisti per Farmaceutica da convenzione,account.data_account_type_expense,other,FALSE,
acc_reg_502010202,502010202,acc_reg_5020102,Acquisti per Farmaceutica da pubblico (Aziende sanitarie pubbliche della Regione)- Mobilità intraregionale,account.data_account_type_view,view,FALSE,BA0510
acc_reg_50201020202,50201020202,acc_reg_502010202,Acquisti per Farmaceutica da pubblico (Aziende sanitarie pubbliche della Regione)- Mobilità intraregionale,account.data_account_type_expense,other,FALSE,
acc_reg_502010203,502010203,acc_reg_5020102,Acquisti per Farmaceutica da pubblico (Extraregione),account.data_account_type_view,view,FALSE,BA0520
acc_reg_50201020303,50201020303,acc_reg_502010203,Acquisti per Farmaceutica da pubblico (Extraregione),account.data_account_type_expense,other,FALSE,
acc_reg_5020103,5020103,acc_reg_50201,Acquisti servizi sanitari per assistenza specialistica ambulatoriale,account.data_account_type_view,view,FALSE,
acc_reg_502010301,502010301,acc_reg_5020103,Servizi sanitari per assistenza specialistica da pubblico (Aziende sanitarie pubbliche della Regione),account.data_account_type_view,view,FALSE,BA0540
acc_reg_50201030101,50201030101,acc_reg_502010301,Servizi sanitari per assistenza specialistica da pubblico (Aziende sanitarie pubbliche della Regione),account.data_account_type_expense,other,FALSE,
acc_reg_502010302,502010302,acc_reg_5020103,Servizi sanitari per assistenza specialistica da pubblico (altri soggetti pubblici della Regione),account.data_account_type_view,view,FALSE,BA0550
acc_reg_50201030202,50201030202,acc_reg_502010302,Servizi sanitari per assistenza specialistica da pubblico (altri soggetti pubblici della Regione),account.data_account_type_expense,other,FALSE,
acc_reg_502010303,502010303,acc_reg_5020103,Servizi sanitari per assistenza specialistica da pubblico (Extraregione),account.data_account_type_view,view,FALSE,BA0560
acc_reg_50201030303,50201030303,acc_reg_502010303,Servizi sanitari per assistenza specialistica da pubblico (Extraregione),account.data_account_type_expense,other,FALSE,
acc_reg_502010304,502010304,acc_reg_5020103,Servizi sanitari per assistenza specialistica da privato - Medici SUMAI,account.data_account_type_view,view,FALSE,BA0570
acc_reg_50201030404,50201030404,acc_reg_502010304,Servizi sanitari per assistenza specialistica da privato - Medici SUMAI,account.data_account_type_expense,other,FALSE,
acc_reg_502010305,502010305,acc_reg_5020103,Servizi sanitari per assistenza specialistica da IRCCS privati,account.data_account_type_view,view,FALSE,BA0590
acc_reg_50201030505,50201030505,acc_reg_502010305,Servizi sanitari per assistenza specialistica da IRCCS privati,account.data_account_type_expense,other,FALSE,
acc_reg_502010306,502010306,acc_reg_5020103,Servizi sanitari per assistenza specialistica da Policlinici privati,account.data_account_type_view,view,FALSE,BA0590
acc_reg_50201030606,50201030606,acc_reg_502010306,Servizi sanitari per assistenza specialistica da Policlinici privati,account.data_account_type_expense,other,FALSE,
acc_reg_502010307,502010307,acc_reg_5020103,Servizi sanitari per assistenza specialistica da Ospedali Classificati privati,account.data_account_type_view,view,FALSE,BA0600
acc_reg_50201030707,50201030707,acc_reg_502010307,Servizi sanitari per assistenza specialistica da Ospedali Classificati privati,account.data_account_type_expense,other,FALSE,
acc_reg_502010308,502010308,acc_reg_5020103,Servizi sanitari per assistenza specialistica da Case di Cura private,account.data_account_type_view,view,FALSE,BA0610
acc_reg_50201030808,50201030808,acc_reg_502010308,Servizi sanitari per assistenza specialistica da Case di Cura private,account.data_account_type_expense,other,FALSE,
acc_reg_502010309,502010309,acc_reg_5020103,Servizi sanitari per assistenza specialistica da altri privati,account.data_account_type_view,view,FALSE,BA0620
acc_reg_50201030909,50201030909,acc_reg_502010309,Servizi sanitari per assistenza specialistica da altri privati,account.data_account_type_expense,other,FALSE,
acc_reg_502010310,502010310,acc_reg_5020103,Servizi sanitari per assistenza specialistica da privato per cittadini non residenti - Extraregione (mobilità attiva in compensazione),account.data_account_type_view,view,FALSE,BA0630
acc_reg_50201031010,50201031010,acc_reg_502010310,Servizi sanitari per assistenza specialistica da privato per cittadini non residenti - Extraregione (mobilità attiva in compensazione),account.data_account_type_expense,other,FALSE,
acc_reg_5020104,5020104,acc_reg_50201,Acquisti servizi sanitari per assistenza riabilitativa,account.data_account_type_view,view,FALSE,
acc_reg_502010401,502010401,acc_reg_5020104,Servizi sanitari per assistenza riabilitativa da pubblico (Aziende sanitarie pubbliche della Regione),account.data_account_type_view,view,FALSE,BA0650
acc_reg_50201040101,50201040101,acc_reg_502010401,Servizi sanitari per assistenza riabilitativa da pubblico (Aziende sanitarie pubbliche della Regione),account.data_account_type_expense,other,FALSE,
acc_reg_502010402,502010402,acc_reg_5020104,Servizi sanitari per assistenza riabilitativa da pubblico (altri soggetti pubblici della Regione),account.data_account_type_view,view,FALSE,BA0660
acc_reg_50201040202,50201040202,acc_reg_502010402,Servizi sanitari per assistenza riabilitativa da pubblico (altri soggetti pubblici della Regione),account.data_account_type_expense,other,FALSE,
acc_reg_502010403,502010403,acc_reg_5020104,Servizi sanitari per assistenza riabilitativa da pubblico (Extraregione) non soggetti a compensazione,account.data_account_type_view,view,FALSE,BA0670
acc_reg_50201040303,50201040303,acc_reg_502010403,Servizi sanitari per assistenza riabilitativa da pubblico (Extraregione) non soggetti a compensazione,account.data_account_type_expense,other,FALSE,
acc_reg_502010404,502010404,acc_reg_5020104,Servizi sanitari per assistenza riabilitativa da privato - ex art.26 (intraregionale),account.data_account_type_view,view,FALSE,BA0680
acc_reg_50201040404,50201040404,acc_reg_502010404,Servizi sanitari per assistenza riabilitativa da privato - ex art.26 (intraregionale),account.data_account_type_expense,other,FALSE,
acc_reg_502010405,502010405,acc_reg_5020104,Servizi sanitari per assistenza riabilitativa da privato - ex art.26 (extraregionale),account.data_account_type_view,view,FALSE,BA0690
acc_reg_50201040505,50201040505,acc_reg_502010405,Servizi sanitari per assistenza riabilitativa da privato - ex art.26 (extraregionale),account.data_account_type_expense,other,FALSE,
