id,code,parent_id/id,name,user_type/id,type,reconcile,child_consol_ids/id
acc_reg_501020106,501020106,acc_reg_5010201,Materiale per la manutenzione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50102010606,50102010606,acc_reg_501020106,Materiale per la manutenzione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_501020107,501020107,acc_reg_5010201,Altri beni e prodotti non sanitari,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50102010707,50102010707,acc_reg_501020107,Altri beni e prodotti non sanitari,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_501020108,501020108,acc_reg_5010201,Beni e prodotti non sanitari da Aziende sanitarie pubbliche della Regione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50102010808,50102010808,acc_reg_501020108,Beni e prodotti non sanitari da Aziende sanitarie pubbliche della Regione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502,502,acc_reg_5,Acquisti di servizi,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_50201,50201,acc_reg_502,Acquisti servizi sanitari,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_5020101,5020101,acc_reg_50201,Acquisti servizi sanitari per medicina di base,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_502010101,502010101,acc_reg_5020101,Costi per assistenza MMG,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201010101,50201010101,acc_reg_502010101,Costi per assistenza MMG,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010102,502010102,acc_reg_5020101,Costi per assistenza PLS,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201010202,50201010202,acc_reg_502010102,Costi per assistenza PLS,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010103,502010103,acc_reg_5020101,Costi per assistenza Continuità assistenziale,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201010303,50201010303,acc_reg_502010103,Costi per assistenza Continuità assistenziale,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010104,502010104,acc_reg_5020101,"Altro (medicina dei servizi, psicologi, medici 118, ecc)",l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201010404,50201010404,acc_reg_502010104,"Altro (medicina dei servizi, psicologi, medici 118, ecc)",l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010105,502010105,acc_reg_5020101,Acquisti per Medicina di Base da pubblico (Aziende sanitarie pubbliche della Regione) - Mobilità intraregionale,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201010505,50201010505,acc_reg_502010105,Acquisti per Medicina di Base da pubblico (Aziende sanitarie pubbliche della Regione) - Mobilità intraregionale,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010106,502010106,acc_reg_5020101,Acquisti per Medicina di Base da pubblico (Aziende sanitarie pubbliche Extraregione) - Mobilità extraregionale,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201010606,50201010606,acc_reg_502010106,Acquisti per Medicina di Base da pubblico (Aziende sanitarie pubbliche Extraregione) - Mobilità extraregionale,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_5020102,5020102,acc_reg_50201,Acquisti servizi sanitari per farmaceutica,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_502010201,502010201,acc_reg_5020102,Acquisti per Farmaceutica da convenzione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201020101,50201020101,acc_reg_502010201,Acquisti per Farmaceutica da convenzione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010202,502010202,acc_reg_5020102,Acquisti per Farmaceutica da pubblico (Aziende sanitarie pubbliche della Regione)- Mobilità intraregionale,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201020202,50201020202,acc_reg_502010202,Acquisti per Farmaceutica da pubblico (Aziende sanitarie pubbliche della Regione)- Mobilità intraregionale,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010203,502010203,acc_reg_5020102,Acquisti per Farmaceutica da pubblico (Extraregione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201020303,50201020303,acc_reg_502010203,Acquisti per Farmaceutica da pubblico (Extraregione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_5020103,5020103,acc_reg_50201,Acquisti servizi sanitari per assistenza specialistica ambulatoriale,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_502010301,502010301,acc_reg_5020103,Servizi sanitari per assistenza specialistica da pubblico (Aziende sanitarie pubbliche della Regione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201030101,50201030101,acc_reg_502010301,Servizi sanitari per assistenza specialistica da pubblico (Aziende sanitarie pubbliche della Regione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010302,502010302,acc_reg_5020103,Servizi sanitari per assistenza specialistica da pubblico (altri soggetti pubblici della Regione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201030202,50201030202,acc_reg_502010302,Servizi sanitari per assistenza specialistica da pubblico (altri soggetti pubblici della Regione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010303,502010303,acc_reg_5020103,Servizi sanitari per assistenza specialistica da pubblico (Extraregione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201030303,50201030303,acc_reg_502010303,Servizi sanitari per assistenza specialistica da pubblico (Extraregione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010304,502010304,acc_reg_5020103,Servizi sanitari per assistenza specialistica da privato - Medici SUMAI,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201030404,50201030404,acc_reg_502010304,Servizi sanitari per assistenza specialistica da privato - Medici SUMAI,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010305,502010305,acc_reg_5020103,Servizi sanitari per assistenza specialistica da IRCCS privati,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201030505,50201030505,acc_reg_502010305,Servizi sanitari per assistenza specialistica da IRCCS privati,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010306,502010306,acc_reg_5020103,Servizi sanitari per assistenza specialistica da Policlinici privati,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201030606,50201030606,acc_reg_502010306,Servizi sanitari per assistenza specialistica da Policlinici privati,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010307,502010307,acc_reg_5020103,Servizi sanitari per assistenza specialistica da Ospedali Classificati privati,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201030707,50201030707,acc_reg_502010307,Servizi sanitari per assistenza specialistica da Ospedali Classificati privati,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010308,502010308,acc_reg_5020103,Servizi sanitari per assistenza specialistica da Case di Cura private,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201030808,50201030808,acc_reg_502010308,Servizi sanitari per assistenza specialistica da Case di Cura private,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010309,502010309,acc_reg_5020103,Servizi sanitari per assistenza specialistica da altri privati,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201030909,50201030909,acc_reg_502010309,Servizi sanitari per assistenza specialistica da altri privati,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010310,502010310,acc_reg_5020103,Servizi sanitari per assistenza specialistica da privato per cittadini non residenti - Extraregione (mobilità attiva in compensazione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201031010,50201031010,acc_reg_502010310,Servizi sanitari per assistenza specialistica da privato per cittadini non residenti - Extraregione (mobilità attiva in compensazione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_5020104,5020104,acc_reg_50201,Acquisti servizi sanitari per assistenza riabilitativa,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_502010401,502010401,acc_reg_5020104,Servizi sanitari per assistenza riabilitativa da pubblico (Aziende sanitarie pubbliche della Regione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201040101,50201040101,acc_reg_502010401,Servizi sanitari per assistenza riabilitativa da pubblico (Aziende sanitarie pubbliche della Regione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010402,502010402,acc_reg_5020104,Servizi sanitari per assistenza riabilitativa da pubblico (altri soggetti pubblici della Regione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201040202,50201040202,acc_reg_502010402,Servizi sanitari per assistenza riabilitativa da pubblico (altri soggetti pubblici della Regione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010403,502010403,acc_reg_5020104,Servizi sanitari per assistenza riabilitativa da pubblico (Extraregione) non soggetti a compensazione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201040303,50201040303,acc_reg_502010403,Servizi sanitari per assistenza riabilitativa da pubblico (Extraregione) non soggetti a compensazione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010404,502010404,acc_reg_5020104,Servizi sanitari per assistenza riabilitativa da privato - ex art.26 (intraregionale),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201040404,50201040404,acc_reg_502010404,Servizi sanitari per assistenza riabilitativa da privato - ex art.26 (intraregionale),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010405,502010405,acc_reg_5020104,Servizi sanitari per assistenza riabilitativa da privato - ex art.26 (extraregionale),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201040505,50201040505,acc_reg_502010405,Servizi sanitari per assistenza riabilitativa da privato - ex art.26 (extraregionale),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_5020105,5020105,acc_reg_50201,Acquisti servizi sanitari per assistenza integrativa,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_502010501,502010501,acc_reg_5020105,Servizi sanitari per assistenza integrativa da pubblico (Aziende sanitarie pubbliche della Regione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201050101,50201050101,acc_reg_502010501,Servizi sanitari per assistenza integrativa da pubblico (Aziende sanitarie pubbliche della Regione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010502,502010502,acc_reg_5020105,Servizi sanitari per assistenza integrativa da pubblico (altri soggetti pubblici della Regione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201050202,50201050202,acc_reg_502010502,Servizi sanitari per assistenza integrativa da pubblico (altri soggetti pubblici della Regione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010503,502010503,acc_reg_5020105,Servizi sanitari per assistenza integrativa da pubblico (Extraregione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201050303,50201050303,acc_reg_502010503,Servizi sanitari per assistenza integrativa da pubblico (Extraregione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010504,502010504,acc_reg_5020105,Servizi sanitari per assistenza integrativa da privato,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201050404,50201050404,acc_reg_502010504,Servizi sanitari per assistenza integrativa da privato,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_5020106,5020106,acc_reg_50201,Acquisti servizi sanitari per assistenza protesica,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_502010601,502010601,acc_reg_5020106,Servizi sanitari per assistenza protesica da pubblico (Aziende sanitarie pubbliche della Regione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201060101,50201060101,acc_reg_502010601,Servizi sanitari per assistenza protesica da pubblico (Aziende sanitarie pubbliche della Regione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010602,502010602,acc_reg_5020106,Servizi sanitari per assistenza protesica da pubblico (altri soggetti pubblici della Regione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201060202,50201060202,acc_reg_502010602,Servizi sanitari per assistenza protesica da pubblico (altri soggetti pubblici della Regione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010603,502010603,acc_reg_5020106,Servizi sanitari per assistenza protesica da pubblico (Extraregione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201060303,50201060303,acc_reg_502010603,Servizi sanitari per assistenza protesica da pubblico (Extraregione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010604,502010604,acc_reg_5020106,Servizi sanitari per assistenza protesica da privato,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201060404,50201060404,acc_reg_502010604,Servizi sanitari per assistenza protesica da privato,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_5020107,5020107,acc_reg_50201,Acquisti servizi sanitari per assistenza ospedaliera,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_502010701,502010701,acc_reg_5020107,Servizi sanitari per assistenza ospedaliera da pubblico (Aziende sanitarie pubbliche della Regione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201070101,50201070101,acc_reg_502010701,Servizi sanitari per assistenza ospedaliera da pubblico (Aziende sanitarie pubbliche della Regione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010702,502010702,acc_reg_5020107,Servizi sanitari per assistenza ospedaliera da pubblico (altri soggetti pubblici della Regione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201070202,50201070202,acc_reg_502010702,Servizi sanitari per assistenza ospedaliera da pubblico (altri soggetti pubblici della Regione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010703,502010703,acc_reg_5020107,Servizi sanitari per assistenza ospedaliera da pubblico (Extraregione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201070303,50201070303,acc_reg_502010703,Servizi sanitari per assistenza ospedaliera da pubblico (Extraregione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010704,502010704,acc_reg_5020107,Servizi sanitari per assistenza ospedaliera da IRCCS privati,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201070404,50201070404,acc_reg_502010704,Servizi sanitari per assistenza ospedaliera da IRCCS privati,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010705,502010705,acc_reg_5020107,Servizi sanitari per assistenza ospedaliera da Policlinici privati,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201070505,50201070505,acc_reg_502010705,Servizi sanitari per assistenza ospedaliera da Policlinici privati,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010706,502010706,acc_reg_5020107,Servizi sanitari per assistenza ospedaliera da Ospedali Classificati privati,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201070606,50201070606,acc_reg_502010706,Servizi sanitari per assistenza ospedaliera da Ospedali Classificati privati,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010707,502010707,acc_reg_5020107,Servizi sanitari per assistenza ospedaliera da Case di Cura private,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201070707,50201070707,acc_reg_502010707,Servizi sanitari per assistenza ospedaliera da Case di Cura private,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010708,502010708,acc_reg_5020107,Servizi sanitari per assistenza ospedaliera da altri privati,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201070808,50201070808,acc_reg_502010708,Servizi sanitari per assistenza ospedaliera da altri privati,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010709,502010709,acc_reg_5020107,Servizi sanitari per assistenza ospedaliera da privato per cittadini non residenti - Extraregione (mobilità attiva in compensazione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201070909,50201070909,acc_reg_502010709,Servizi sanitari per assistenza ospedaliera da privato per cittadini non residenti - Extraregione (mobilità attiva in compensazione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_5020108,5020108,acc_reg_50201,Acquisto prestazioni di psichiatria residenziale e semiresidenziale,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_502010801,502010801,acc_reg_5020108,Servizi sanitari per assistenza psichiatrica da pubblico (Aziende sanitarie pubbliche della Regione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201080101,50201080101,acc_reg_502010801,Servizi sanitari per assistenza psichiatrica da pubblico (Aziende sanitarie pubbliche della Regione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010802,502010802,acc_reg_5020108,Servizi sanitari per assistenza psichiatrica da pubblico (altri soggetti pubblici della Regione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201080202,50201080202,acc_reg_502010802,Servizi sanitari per assistenza psichiatrica da pubblico (altri soggetti pubblici della Regione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010803,502010803,acc_reg_5020108,Servizi sanitari per assistenza psichiatrica da pubblico (Extraregione) - non soggette a compensazione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201080303,50201080303,acc_reg_502010803,Servizi sanitari per assistenza psichiatrica da pubblico (Extraregione) - non soggette a compensazione,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010804,502010804,acc_reg_5020108,Servizi sanitari per assistenza psichiatrica da privato (intraregionale),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201080404,50201080404,acc_reg_502010804,Servizi sanitari per assistenza psichiatrica da privato (intraregionale),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010805,502010805,acc_reg_5020108,Servizi sanitari per assistenza psichiatrica da privato - altre prestazioni (intraregionale),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201080505,50201080505,acc_reg_502010805,Servizi sanitari per assistenza psichiatrica da privato - altre prestazioni (intraregionale),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010806,502010806,acc_reg_5020108,Servizi sanitari per assistenza psichiatrica da privato (extraregionale),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201080606,50201080606,acc_reg_502010806,Servizi sanitari per assistenza psichiatrica da privato (extraregionale),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010807,502010807,acc_reg_5020108,Servizi sanitari per assistenza psichiatrica da privato - altre prestazioni (extraregionale),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201080707,50201080707,acc_reg_502010807,Servizi sanitari per assistenza psichiatrica da privato - altre prestazioni (extraregionale),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_5020109,5020109,acc_reg_50201,Acquisto prestazioni di distribuzione farmaci File F,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_502010901,502010901,acc_reg_5020109,Servizi di distribuzione farmaci File F da pubblico (Aziende sanitarie pubbliche della Regione) - Mobilità intraregionale,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201090101,50201090101,acc_reg_502010901,Servizi di distribuzione farmaci File F da pubblico (Aziende sanitarie pubbliche della Regione) - Mobilità intraregionale,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010902,502010902,acc_reg_5020109,Servizi di distribuzione farmaci File F da pubblico (altri soggetti pubblici della Regione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201090202,50201090202,acc_reg_502010902,Servizi di distribuzione farmaci File F da pubblico (altri soggetti pubblici della Regione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010903,502010903,acc_reg_5020109,Servizi di distribuzione farmaci File F da pubblico (Extraregione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201090303,50201090303,acc_reg_502010903,Servizi di distribuzione farmaci File F da pubblico (Extraregione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010904,502010904,acc_reg_5020109,Servizi di distribuzione farmaci File F da privato (intraregionale),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201090404,50201090404,acc_reg_502010904,Servizi di distribuzione farmaci File F da privato (intraregionale),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010905,502010905,acc_reg_5020109,Servizi di distribuzione farmaci File F da privato (intraregionale) - Servizio di distribuzione farmaci PHT (DPC),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201090505,50201090505,acc_reg_502010905,Servizi di distribuzione farmaci File F da privato (intraregionale) - Servizio di distribuzione farmaci PHT (DPC),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010906,502010906,acc_reg_5020109,Servizi di distribuzione farmaci File F da privato (extraregionale),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201090606,50201090606,acc_reg_502010906,Servizi di distribuzione farmaci File F da privato (extraregionale),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502010907,502010907,acc_reg_5020109,Servizi di distribuzione farmaci File F da privato per cittadini non residenti - Extraregione (mobilità attiva in compensazione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201090707,50201090707,acc_reg_502010907,Servizi di distribuzione farmaci File F da privato per cittadini non residenti - Extraregione (mobilità attiva in compensazione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_5020110,5020110,acc_reg_50201,Acquisto prestazioni termali in convenzione,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_502011001,502011001,acc_reg_5020110,Servizi termali in convenzione da pubblico (Aziende sanitarie pubbliche della Regione) - Mobilità intraregionale,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201100101,50201100101,acc_reg_502011001,Servizi termali in convenzione da pubblico (Aziende sanitarie pubbliche della Regione) - Mobilità intraregionale,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011002,502011002,acc_reg_5020110,Servizi termali in convenzione da pubblico (altri soggetti pubblici della Regione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201100202,50201100202,acc_reg_502011002,Servizi termali in convenzione da pubblico (altri soggetti pubblici della Regione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011003,502011003,acc_reg_5020110,Servizi termali in convenzione da pubblico (Extraregione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201100303,50201100303,acc_reg_502011003,Servizi termali in convenzione da pubblico (Extraregione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011004,502011004,acc_reg_5020110,Servizi termali in convenzione da privato,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201100404,50201100404,acc_reg_502011004,Servizi termali in convenzione da privato,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011005,502011005,acc_reg_5020110,Servizi termali in convenzione da privato per cittadini non residenti - Extraregione (mobilità attiva in compensazione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201100505,50201100505,acc_reg_502011005,Servizi termali in convenzione da privato per cittadini non residenti - Extraregione (mobilità attiva in compensazione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_5020111,5020111,acc_reg_50201,Acquisto prestazioni di trasporto sanitario,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_502011101,502011101,acc_reg_5020111,Servizi di trasporto sanitario da pubblico (Aziende sanitarie pubbliche della Regione) - Mobilità intraregionale,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201110101,50201110101,acc_reg_502011101,Servizi di trasporto sanitario da pubblico (Aziende sanitarie pubbliche della Regione) - Mobilità intraregionale,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011102,502011102,acc_reg_5020111,Servizi di trasporto sanitario da pubblico (altri soggetti pubblici della Regione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201110202,50201110202,acc_reg_502011102,Servizi di trasporto sanitario da pubblico (altri soggetti pubblici della Regione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011103,502011103,acc_reg_5020111,Servizi di trasporto sanitario da pubblico (Extraregione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201110303,50201110303,acc_reg_502011103,Servizi di trasporto sanitario da pubblico (Extraregione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_502011104,502011104,acc_reg_5020111,Servizi di trasporto sanitario da privato,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201110404,50201110404,acc_reg_502011104,Servizi di trasporto sanitario da privato,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_5020112,5020112,acc_reg_50201,Acquisto prestazioni Socio-Sanitarie a rilevanza sanitaria,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_502011201,502011201,acc_reg_5020112,"Assistenza geriatrica da pubblico (Asl-AO, IRCCS, Policlinici della Regione) Mobilità intraregionale",l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_50201120101,50201120101,acc_reg_502011201,"Assistenza geriatrica da pubblico (Asl-AO, IRCCS, Policlinici della Regione) Mobilità intraregionale",l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
